czas,czujnik1,czujnik2
 55272,99567.84,102744.39
 55280,99567.81,102744.27
 55289,99567.89,102744.72
 55296,99567.78,102744.56
 55305,99568.45,102745.25
 55313,99568.47,102744.41
 55322,99567.77,102745.06
 55330,99567.75,102744.70
 55339,99568.56,102744.45
 55347,99568.17,102744.73
 55356,99568.41,102744.33
 55365,99567.84,102744.30
 55373,99568.17,102744.06
 55381,99567.78,102744.38
 55390,99568.25,102744.34
 55398,99568.11,102744.31
 55407,99568.36,102744.34
 55415,99567.17,102744.53
 55424,99567.83,102744.55
 55431,99568.28,102743.83
 55440,99568.08,102744.09
 55448,99567.56,102744.27
 55457,99568.00,102744.00
 55466,99568.17,102743.88
 55474,99567.91,102743.88
 55483,99567.53,102743.58
 55492,99567.53,102744.02
 55500,99567.59,102744.00
 55508,99566.48,102744.03
 55517,99567.42,102743.62
 55525,99567.45,102743.70
 55534,99566.80,102743.59
 55542,99567.16,102743.55
 55551,99566.77,102743.50
 55559,99566.08,102743.36
 55568,99566.48,102742.92
 55575,99566.17,102743.27
 55584,99565.70,102742.94
 55593,99565.75,102742.33
 55602,99565.39,102742.59
 55609,99565.38,102742.94
 55618,99564.62,102742.92
 55626,99564.61,102742.81
 55635,99564.61,102742.45
 55642,99564.86,102742.23
 55651,99564.20,102742.92
 55659,99564.11,102742.73
 55668,99564.23,102742.73
 55677,99564.16,102742.91
 55685,99563.58,102742.80
 55694,99563.88,102742.36
 55701,99563.88,102743.03
 55710,99564.44,102743.09
 55719,99563.78,102742.91
 55727,99563.70,102742.69
 55735,99563.58,102742.56
 55744,99563.42,102742.30
 55752,99563.69,102742.28
 55761,99563.47,102742.62
 55769,99563.41,102742.47
 55778,99563.20,102742.36
 55785,99563.73,102742.41
 55794,99563.19,102742.27
 55803,99563.06,102742.30
 55811,99562.55,102741.88
 55820,99562.86,102742.48
 55828,99561.89,102741.95
 55836,99561.92,102741.97
 55844,99562.11,102742.33
 55853,99561.61,102741.84
 55862,99561.62,102741.94
 55871,99561.33,102741.20
 55878,99561.55,102742.17
 55887,99561.14,102741.42
 55895,99561.23,102741.56
 55904,99561.58,102741.64
 55912,99561.27,102741.77
 55920,99561.11,102741.81
 55929,99561.25,102741.36
 55938,99561.05,102741.73
 55946,99560.62,102741.08
 55955,99561.02,102741.58
 55963,99560.88,102741.67
 55971,99560.20,102741.73
 55980,99560.14,102741.67
 55988,99560.86,102741.39
 55997,99560.12,102741.31
 56005,99560.02,102741.05
 56014,99560.16,102741.36
 56021,99560.41,102740.91
 56030,99560.17,102740.73
 56039,99560.20,102741.02
 56047,99560.22,102741.23
 56055,99559.75,102740.91
 56064,99560.08,102740.89
 56073,99559.55,102741.23
 56081,99559.59,102740.88
 56089,99560.02,102741.08
 56097,99559.59,102740.77
 56107,99559.59,102741.06
 56115,99559.28,102740.81
 56123,99559.34,102740.89
 56132,99559.69,102741.17
 56140,99559.64,102740.97
 56149,99559.11,102740.95
 56156,99559.36,102740.83
 56165,99559.11,102740.86
 56173,99558.92,102740.77
 56182,99559.17,102741.03
 56190,99558.70,102741.33
 56198,99559.05,102741.05
 56208,99559.11,102741.22
 56216,99559.48,102741.33
 56225,99559.27,102741.06
 56233,99559.48,102741.27
 56241,99559.48,102740.97
 56250,99559.59,102740.89
 56258,99559.34,102740.98
 56266,99559.52,102741.30
 56274,99559.77,102740.75
 56283,99559.47,102741.20
 56292,99559.02,102740.80
 56300,99559.00,102741.22
 56308,99559.47,102741.41
 56317,99559.34,102741.03
 56326,99559.02,102740.84
 56334,99559.33,102740.98
 56343,99559.41,102740.66
 56351,99558.84,102741.34
 56360,99559.47,102740.81
 56367,99559.89,102741.69
 56376,99559.64,102741.36
 56384,99560.38,102740.98
 56393,99560.34,102741.94
 56401,99560.56,102741.39
 56410,99560.31,102741.59
 56419,99560.44,102741.53
 56427,99560.70,102741.80
 56435,99560.39,102742.12
 56444,99561.20,102742.39
 56452,99560.89,102741.66
 56460,99561.39,102742.06
 56469,99561.58,102742.61
 56477,99561.44,102742.55
 56487,99562.17,102741.80
 56494,99562.25,102742.47
 56503,99562.39,102742.45
 56510,99562.53,102742.38
 56520,99562.55,102742.53
 56527,99562.75,102742.31
 56536,99563.20,102743.00
 56544,99563.61,102742.89
 56553,99563.75,102742.91
 56562,99564.31,102742.88
 56570,99564.20,102742.88
 56578,99564.61,102742.84
 56586,99565.02,102743.06
 56595,99565.31,102743.14
 56603,99565.86,102742.98
 56612,99565.69,102743.08
 56620,99566.20,102743.25
 56629,99566.20,102743.56
 56637,99566.25,102743.70
 56646,99566.69,102743.67
 56654,99566.70,102744.02
 56663,99566.78,102743.72
 56671,99566.97,102744.11
 56680,99566.83,102743.59
 56687,99567.69,102744.41
 56696,99567.86,102743.89
 56705,99567.66,102743.92
 56714,99567.86,102744.36
 56722,99568.12,102744.02
 56730,99568.58,102744.25
 56739,99569.14,102744.66
 56747,99568.66,102744.30
 56756,99568.80,102744.34
 56764,99568.78,102744.30
 56772,99569.11,102743.91
 56781,99569.30,102744.20
 56789,99569.42,102745.03
 56798,99569.55,102744.72
 56806,99569.58,102744.72
 56814,99569.56,102744.19
 56823,99570.38,102744.34
 56831,99570.11,102744.98
 56840,99569.92,102744.78
 56848,99570.22,102745.14
 56857,99570.70,102744.36
 56865,99570.33,102744.52
 56873,99571.38,102745.00
 56882,99571.30,102745.03
 56890,99571.20,102744.66
 56899,99571.66,102745.14
 56907,99571.31,102744.83
 56916,99571.92,102745.02
 56924,99571.52,102744.97
 56933,99571.73,102745.31
 56941,99571.92,102744.59
 56950,99572.28,102745.31
 56958,99572.16,102745.28
 56966,99572.81,102745.47
 56975,99572.66,102745.20
 56983,99572.61,102745.64
 56991,99572.98,102745.25
 57001,99572.70,102745.38
 57008,99572.69,102746.06
 57017,99573.14,102745.45
 57025,99573.06,102745.70
 57034,99573.52,102745.75
 57042,99573.41,102746.09
 57051,99573.59,102745.81
 57059,99573.91,102745.67
 57068,99573.78,102745.92
 57076,99573.84,102746.41
 57085,99574.23,102746.00
 57093,99574.03,102745.78
 57101,99574.12,102746.09
 57109,99574.05,102745.97
 57118,99574.75,102745.98
 57126,99574.08,102746.06
 57135,99575.23,102746.31
 57143,99574.03,102745.88
 57152,99574.59,102746.28
 57160,99574.83,102746.11
 57169,99575.22,102745.84
 57177,99574.92,102746.02
 57185,99575.03,102745.84
 57194,99574.73,102745.84
 57202,99574.75,102746.44
 57211,99575.12,102746.27
 57220,99575.61,102745.98
 57227,99575.23,102746.33
 57236,99575.41,102745.98
 57245,99575.75,102745.86
 57253,99575.45,102745.94
 57262,99575.61,102746.19
 57269,99576.08,102746.25
 57278,99575.73,102746.69
 57286,99575.78,102746.78
 57295,99576.33,102746.36
 57303,99576.14,102746.33
 57312,99576.00,102746.27
 57320,99576.38,102746.58
 57329,99575.98,102745.72
 57337,99576.52,102746.41
 57346,99576.30,102745.88
 57354,99576.27,102746.48
 57363,99575.78,102746.50
 57371,99577.09,102746.48
 57379,99576.78,102746.36
 57388,99576.05,102746.38
 57397,99576.55,102746.38
 57404,99576.55,102746.42
 57413,99577.11,102746.56
 57422,99576.95,102746.23
 57430,99576.92,102746.72
 57438,99576.69,102746.62
 57447,99576.95,102746.03
 57455,99577.03,102746.17
 57464,99576.83,102746.12
 57472,99576.94,102746.38
 57480,99577.20,102746.61
 57489,99577.17,102746.62
 57497,99577.09,102746.47
 57506,99577.38,102746.59
 57515,99576.56,102746.36
 57523,99576.91,102746.36
 57531,99577.19,102746.44
 57540,99577.06,102746.62
 57547,99577.14,102746.36
 57557,99576.62,102746.05
 57564,99577.19,102746.05
 57573,99577.19,102746.34
 57581,99576.48,102746.34
 57590,99576.44,102745.58
 57599,99576.56,102745.44
 57608,99576.12,102745.61
 57616,99576.48,102745.61
 57625,99575.81,102745.64
 57633,99575.91,102745.22
 57642,99576.19,102745.48
 57650,99575.92,102745.05
 57658,99575.19,102744.70
 57667,99575.14,102745.20
 57674,99575.23,102745.03
 57683,99574.69,102744.67
 57692,99574.23,102744.69
 57700,99573.77,102744.06
 57708,99573.44,102744.06
 57717,99573.88,102744.22
 57725,99573.09,102743.91
 57734,99572.64,102743.55
 57742,99572.17,102743.66
 57751,99572.42,102743.53
 57759,99572.42,102743.34
 57767,99571.53,102743.47
 57776,99571.53,102743.36
 57784,99571.22,102743.50
 57793,99570.73,102743.02
 57800,99571.66,102743.56
 57809,99570.72,102743.06
 57818,99570.28,102743.25
 57826,99570.55,102742.94
 57835,99570.02,102742.95
 57843,99569.89,102743.00
 57851,99569.48,102742.62
 57859,99569.94,102742.95
 57868,99569.55,102742.80
 57877,99569.48,102742.69
 57885,99569.23,102742.86
 57893,99569.38,102742.31
 57902,99568.72,102742.33
 57910,99568.78,102742.98
 57919,99568.84,102742.27
 57927,99568.58,102742.53
 57936,99568.28,102742.72
 57944,99568.36,102742.45
 57953,99568.14,102742.06
 57961,99568.03,102742.02
 57969,99568.00,102741.66
 57978,99567.55,102742.25
 57986,99567.84,102742.44
 57995,99567.53,102741.75
 58003,99567.41,102741.92
 58012,99567.12,102742.03
 58020,99567.12,102742.03
 58029,99567.16,102741.78
 58037,99567.00,102741.73
 58045,99566.75,102742.14
 58054,99566.81,102741.94
 58063,99566.81,102741.86
 58071,99566.19,102742.05
 58079,99566.59,102741.41
 58088,99566.39,102741.77
 58096,99565.91,102741.98
 58104,99566.39,102741.59
 58112,99566.16,102741.38
 58121,99565.58,102741.42
 58129,99565.52,102741.58
 58138,99565.45,102741.22
 58146,99565.47,102741.17
 58155,99564.95,102741.22
 58163,99565.38,102741.33
 58172,99565.19,102741.27
 58181,99565.41,102741.55
 58189,99565.20,102741.34
 58197,99564.70,102741.20
 58206,99564.42,102740.78
 58214,99564.25,102741.14
 58222,99564.83,102740.77
 58231,99564.62,102740.92
 58239,99564.64,102741.23
 58248,99564.38,102741.12
 58256,99563.75,102740.56
 58265,99564.05,102740.97
 58273,99563.92,102740.75
 58282,99563.59,102740.75
 58289,99563.73,102740.47
 58298,99563.44,102740.73
 58307,99563.73,102740.30
 58315,99563.41,102740.52
 58324,99563.03,102740.59
 58332,99562.94,102740.03
 58341,99563.08,102740.36
 58349,99562.80,102740.52
 58358,99562.83,102740.08
 58366,99562.83,102740.84
 58374,99562.48,102740.27
 58383,99561.84,102740.61
 58391,99562.66,102740.53
 58400,99562.58,102740.73
 58408,99562.47,102739.98
 58416,99562.08,102740.33
 58425,99561.73,102740.48
 58433,99562.48,102740.17
 58442,99561.55,102740.30
 58450,99561.97,102740.09
 58459,99562.05,102740.06
 58467,99561.91,102739.58
 58476,99561.73,102739.95
 58484,99561.75,102739.75
 58492,99561.39,102740.39
 58501,99561.97,102739.88
 58510,99561.23,102739.72
 58517,99561.42,102739.77
 58526,99560.94,102739.77
 58535,99561.45,102739.73
 58542,99561.33,102739.84
 58551,99561.22,102739.89
 58559,99561.47,102739.94
 58568,99560.75,102739.97
 58576,99561.14,102739.70
 58585,99561.23,102739.50
 58593,99561.61,102739.53
 58602,99561.30,102739.55
 58610,99561.12,102739.61
 58619,99560.75,102739.67
 58627,99561.16,102740.00
 58636,99561.20,102739.83
 58644,99561.22,102739.86
 58653,99561.23,102740.30
 58660,99561.47,102739.88
 58669,99561.16,102739.95
 58677,99561.53,102740.08
 58686,99561.48,102739.91
 58694,99561.81,102739.84
 58703,99561.62,102740.38
 58712,99561.89,102740.33
 58719,99562.36,102740.47
 58728,99561.56,102740.45
 58737,99562.64,102740.12
 58745,99562.56,102740.70
 58754,99562.08,102740.59
 58762,99562.78,102740.62
 58771,99563.05,102741.16
 58779,99563.12,102741.12
 58787,99563.45,102740.59
 58795,99563.84,102741.03
 58804,99563.98,102740.67
 58812,99563.77,102741.39
 58821,99564.16,102741.27
 58830,99564.56,102741.78
 58838,99565.11,102741.31
 58846,99565.16,102741.92
 58855,99564.89,102741.77
 58863,99565.52,102741.52
 58871,99565.75,102742.11
 58880,99566.12,102741.83
 58888,99566.27,102741.80
 58897,99566.73,102742.31
 58905,99566.84,102741.81
 58914,99567.00,102742.33
 58922,99567.02,102742.48
 58931,99567.00,102742.45
 58939,99567.84,102742.41
 58948,99567.84,102742.28
 58956,99567.16,102742.39
 58964,99568.23,102742.56
 58973,99568.12,102742.70
 58981,99568.81,102743.05
 58990,99568.48,102743.09
 58998,99568.64,102743.05
 59007,99569.42,102742.84
 59016,99569.12,102743.09
 59023,99569.97,102743.11
 59032,99569.62,102742.95
 59040,99569.50,102743.52
 59049,99569.95,102743.14
 59057,99569.97,102743.67
 59066,99570.72,102743.80
 59074,99571.03,102743.56
 59082,99570.88,102743.70
 59091,99570.75,102743.69
 59099,99571.16,102743.69
 59108,99571.22,102743.81
 59116,99571.11,102743.86
 59124,99571.12,102743.72
 59133,99571.77,102744.08
 59141,99571.39,102743.81
 59150,99571.89,102743.58
 59158,99571.70,102744.34
 59167,99572.41,102744.34
 59175,99572.22,102744.25
 59183,99572.62,102744.05
 59192,99572.53,102744.22
 59201,99572.56,102744.34
 59210,99572.73,102744.33
 59217,99573.38,102743.75
 59226,99573.61,102744.20
 59234,99573.41,102744.48
 59242,99573.80,102743.86
 59251,99573.19,102744.98
 59259,99573.23,102744.11
 59268,99574.05,102744.38
 59276,99574.09,102744.69
 59284,99573.88,102744.64
 59294,99573.70,102744.34
 59302,99574.78,102744.34
 59311,99574.23,102744.75
 59319,99574.36,102744.73
 59327,99574.84,102744.59
 59335,99574.69,102744.33
 59344,99574.59,102744.56
 59352,99574.77,102744.31
 59361,99575.06,102744.64
 59369,99574.81,102744.09
 59378,99575.11,102744.42
 59385,99574.81,102744.80
 59395,99575.00,102744.20
 59402,99575.69,102744.98
 59411,99574.94,102744.81
 59419,99575.55,102744.83
 59428,99575.61,102744.55
 59436,99575.41,102744.78
 59445,99575.38,102744.41
 59453,99575.66,102744.47
 59462,99575.64,102745.02
 59471,99576.02,102743.86
 59479,99575.73,102745.27
 59488,99576.09,102744.36
 59495,99576.41,102745.14
 59504,99576.61,102744.55
 59513,99576.28,102744.94
 59521,99576.56,102744.67
 59529,99576.62,102744.92
 59538,99576.02,102744.67
 59546,99576.62,102744.95
 59555,99576.75,102745.38
 59563,99576.59,102744.86
 59572,99576.98,102744.80
 59581,99576.62,102745.06
 59590,99577.28,102745.50
 59597,99577.31,102744.81
 59606,99577.20,102745.20
 59615,99577.61,102744.69
 59623,99577.45,102744.89
 59631,99576.95,102744.52
 59639,99577.36,102744.88
 59648,99577.69,102744.80
 59657,99577.09,102745.27
 59665,99577.53,102745.11
 59673,99577.55,102745.45
 59682,99576.59,102744.89
 59690,99577.38,102745.16
 59698,99577.88,102744.59
 59707,99577.42,102744.62
 59715,99576.89,102744.56
 59723,99577.30,102744.86
 59732,99577.05,102744.64
 59741,99576.86,102744.84
 59749,99576.56,102744.69
 59757,99577.03,102744.33
 59766,99576.53,102744.83
 59774,99576.16,102744.59
 59783,99575.88,102744.31
 59791,99576.39,102743.92
 59799,99575.30,102743.86
 59807,99575.36,102743.94
 59816,99575.20,102744.06
 59824,99574.73,102743.69
 59833,99575.00,102743.39
 59841,99573.75,102743.20
 59850,99573.92,102743.70
 59858,99573.16,102743.16
 59866,99572.34,102743.16
 59875,99572.33,102742.41
 59883,99571.66,102742.20
 59891,99570.89,102742.14
 59900,99571.05,102742.48
 59909,99570.86,102741.77
 59917,99569.95,102741.77
 59925,99569.81,102741.62
 59934,99569.38,102741.47
 59942,99569.67,102741.27
 59951,99569.22,102741.70
 59959,99569.41,102741.56
 59968,99568.94,102741.77
 59977,99568.50,102741.39
 59985,99568.48,102740.97
 59993,99568.31,102740.89
 60002,99567.86,102741.52
 60010,99567.38,102741.02
 60018,99567.34,102740.92
 60027,99567.33,102740.97
 60035,99567.38,102740.89
 60044,99567.17,102740.94
 60052,99566.86,102740.83
 60061,99566.53,102740.73
 60069,99566.56,102740.52
 60077,99566.02,102740.75
 60086,99566.02,102740.17
 60094,99565.08,102740.02
 60103,99565.73,102740.31
 60111,99565.77,102740.19
 60119,99565.34,102739.89
 60128,99565.02,102740.23
 60136,99565.14,102739.80
 60144,99564.70,102739.94
 60153,99564.25,102739.97
 60161,99564.38,102739.72
 60170,99564.91,102740.05
 60178,99564.50,102740.05
 60187,99563.83,102740.02
 60196,99564.80,102739.56
 60204,99564.03,102739.72
 60213,99563.98,102739.52
 60221,99563.62,102739.89
 60229,99563.58,102739.30
 60238,99563.23,102739.69
 60246,99563.50,102739.52
 60254,99563.33,102739.33
 60263,99563.12,102738.84
 60271,99563.64,102739.09
 60279,99563.17,102739.00
 60288,99562.88,102739.50
 60297,99562.66,102738.92
 60305,99562.64,102738.95
 60314,99562.70,102739.00
 60322,99562.55,102739.41
 60331,99561.97,102739.25
 60339,99562.33,102738.83
 60347,99561.66,102739.19
 60356,99562.23,102739.25
 60364,99561.70,102738.50
 60372,99561.80,102738.75
 60381,99561.53,102738.77
 60389,99561.56,102738.80
 60398,99561.27,102739.16
 60406,99561.73,102738.77
 60414,99560.86,102738.69
 60423,99560.83,102738.62
 60431,99560.88,102738.94
 60440,99560.77,102738.80
 60448,99560.78,102739.66
 60457,99561.02,102739.06
 60465,99560.55,102739.28
 60473,99560.50,102739.30
 60482,99560.52,102739.12
 60490,99560.34,102738.98
 60499,99560.50,102739.39
 60507,99559.92,102739.23
 60516,99560.53,102739.47
 60524,99560.08,102738.73
 60533,99560.95,102739.30
 60541,99560.23,102739.41
 60550,99559.89,102739.25
 60557,99559.81,102739.00
 60566,99559.64,102738.88
 60575,99559.89,102739.78
 60583,99560.66,102739.03
 60592,99560.08,102739.53
 60600,99559.67,102739.67
 60608,99559.28,102739.20
 60617,99559.58,102739.61
 60625,99559.62,102739.31
 60634,99559.78,102739.78
 60642,99559.44,102739.19
 60650,99559.45,102739.31
 60659,99559.30,102739.61
 60667,99559.45,102739.70
 60676,99559.41,102739.80
 60684,99559.44,102740.17
 60693,99558.89,102739.89
 60702,99559.38,102739.86
 60710,99559.02,102740.47
 60718,99559.20,102739.83
 60727,99559.34,102740.02
 60735,99559.16,102740.23
 60743,99559.31,102740.39
 60752,99559.61,102740.27
 60760,99559.30,102740.19
 60769,99559.94,102741.33
 60777,99558.73,102740.86
 60785,99558.70,102740.56
 60794,99558.91,102740.97
 60802,99559.44,102741.38
 60811,99559.48,102741.08
 60819,99558.98,102741.31
 60828,99559.30,102742.12
 60836,99559.09,102741.55
 60845,99559.33,102742.00
 60853,99559.31,102742.36
 60861,99559.47,102742.56
 60870,99559.05,102742.89
 60878,99559.52,102742.98
 60887,99559.27,102743.05
 60895,99559.70,102743.33
 60904,99559.70,102743.66
 60911,99559.38,102743.30
 60920,99559.33,102743.88
 60929,99559.72,102744.09
 60937,99559.88,102744.41
 60946,99559.86,102744.70
 60954,99559.88,102744.22
 60963,99559.52,102745.00
 60971,99559.59,102744.83
 60980,99559.95,102745.66
 60988,99559.81,102745.38
 60996,99560.00,102745.80
 61005,99560.22,102745.78
 61013,99560.33,102745.66
 61022,99560.06,102746.08
 61030,99560.56,102745.83
 61038,99560.38,102746.11
 61047,99560.38,102746.45
 61055,99560.86,102746.64
 61063,99560.53,102746.66
 61072,99560.34,102746.94
 61081,99560.98,102747.31
 61089,99561.33,102747.12
 61098,99561.16,102746.77
 61106,99561.03,102747.34
 61114,99561.75,102747.55
 61123,99561.53,102747.44
 61131,99561.39,102747.73
 61140,99561.98,102747.48
 61148,99561.55,102747.94
 61156,99561.59,102747.58
 61165,99561.48,102748.31
 61173,99561.75,102748.52
 61182,99561.56,102747.89
 61190,99561.62,102748.36
 61199,99561.48,102748.88
 61208,99561.33,102748.61
 61215,99562.08,102748.77
 61224,99561.80,102748.59
 61232,99561.31,102748.44
 61241,99562.00,102748.80
 61249,99561.78,102748.88
 61258,99561.98,102749.09
 61267,99562.52,102749.16
 61274,99562.22,102749.16
 61283,99562.02,102749.16
 61291,99561.66,102749.34
 61300,99562.19,102749.86
 61308,99561.72,102749.38
 61317,99562.28,102749.91
 61325,99562.39,102749.97
 61333,99562.58,102749.81
 61343,99562.41,102749.98
 61350,99562.14,102750.38
 61359,99562.58,102750.22
 61367,99562.34,102750.17
 61376,99562.58,102750.52
 61384,99562.41,102750.98
 61392,99563.22,102750.80
 61401,99562.59,102750.97
 61409,99563.67,102751.12
 61418,99563.27,102750.97
 61426,99562.80,102751.30
 61435,99563.06,102751.23
 61443,99563.47,102751.66
